id,branch,language,segments_IPA,segments_source,sound_type,source,comments,glottocode
1032,Lezgic,Archi,tːʷ,t̄˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",переднеязычные лабиализованные редки и встречаются лишь в начале слова,arch1244
1033,Lezgic,Archi,tʰ,t,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1034,Lezgic,Archi,tʰʷ,t˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",переднеязычные лабиализованные редки и встречаются лишь в начале слова,arch1244
1035,Lezgic,Archi,tɬ,ʟ,consonant,"[Кибрик, Кодзасов 1990: 335–336]","Восходит к исторически сильным, геминируется в интервокальной позиции. латералы имеют среднеязычный фокус",arch1244
1036,Lezgic,Archi,tɬ',ʟ',consonant,"[Кибрик, Кодзасов 1990: 335–336]","Восходит к исторически сильным, геминируется в интервокальной позиции. латералы имеют среднеязычный фокус",arch1244
1037,Lezgic,Archi,tɬ'ʷ,ʟ'˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1038,Lezgic,Archi,tɬʷ,ʟ˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1039,Lezgic,Archi,ts',c',consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1040,Lezgic,Archi,ts'ː,c̄',consonant,"[Кибрик, Кодзасов 1990: 335–336]",в конце слога все сильные ослабляются,arch1244
1041,Lezgic,Archi,ts'ːʷ,c̄'˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1042,Lezgic,Archi,ts'ʷ,c'˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",переднеязычные лабиализованные редки и встречаются лишь в начале слова,arch1244
1043,Lezgic,Archi,tsʰ,c,consonant,"[Кибрик, Кодзасов 1990: 335–336]","Восходит к исторически сильным, геминируется в интервокальной позиции",arch1244
1044,Lezgic,Archi,tsʰʷ,c˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",переднеязычные лабиализованные редки и встречаются лишь в начале слова,arch1244
1045,Lezgic,Archi,tʃ',č',consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1046,Lezgic,Archi,tʃ'ː,c̄̌',consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1047,Lezgic,Archi,tʃ'ːʷ,c̄̌'˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1048,Lezgic,Archi,tʃ'ʷ,č'˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1049,Lezgic,Archi,tʃʰ,č,consonant,"[Кибрик, Кодзасов 1990: 335–336]","Восходит к исторически сильным, геминируется в интервокальной позиции",arch1244
1050,Lezgic,Archi,tʃʰʷ,č˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1051,Lezgic,Archi,w,w,consonant,"[Кибрик, Кодзасов 1990: 335–336]",геминируется в интервокальной позиции,arch1244
1052,Lezgic,Archi,z,z,consonant,"[Кибрик, Кодзасов 1990: 335–336]",спиранты контрастируют по силе в начале слога и в интервокальной позиции,arch1244
1053,Lezgic,Archi,zʷ,z˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",переднеязычные лабиализованные редки и встречаются лишь в начале слова,arch1244
1054,Lezgic,Archi,ʒ,ž,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1055,Lezgic,Archi,ʒʷ,ž˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1056,Lezgic,Archi,ʔ,ʔ,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1057,Lezgic,Archi,ʔʷ,ʔ˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1058,Lezgic,Archi,ʢ,ʕ,consonant,"[Кибрик, Кодзасов 1990: 335–336]",встречается только в заимствованиях,arch1244
1059,Lezgic,Archi,χ,χ,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1060,Lezgic,Archi,χː,X̄,consonant,"[Кибрик, Кодзасов 1990: 335–336]",в конце слога все сильные ослабляются,arch1244
1061,Lezgic,Archi,χːʷ,X̄˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1062,Lezgic,Archi,χʷ,χ˳,consonant,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1063,Lezgic,Archi,a,a,vowel,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1064,Lezgic,Archi,aː,a:,vowel,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1065,Lezgic,Archi,e,e,vowel,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1066,Lezgic,Archi,eː,e:,vowel,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1067,Lezgic,Archi,ə,ə,vowel,"[Кибрик, Кодзасов 1990: 335–336]",только в заударной неконечной позиции,arch1244
1068,Lezgic,Archi,i,i,vowel,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1069,Lezgic,Archi,iː,i:,vowel,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1070,Lezgic,Archi,o,o,vowel,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1071,Lezgic,Archi,oː,o:,vowel,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1072,Lezgic,Archi,u,u,vowel,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1073,Lezgic,Archi,uː,u:,vowel,"[Кибрик, Кодзасов 1990: 335–336]",,arch1244
1074,Lezgic,Budukh,b,b,consonant,"[Кибрик, Кодзасов 1990: 345-346]",,budu1248
1075,Lezgic,Budukh,d,d,consonant,"[Кибрик, Кодзасов 1990: 345-346]",,budu1248
1076,Lezgic,Budukh,dʒ,ǯ,consonant,"[Кибрик, Кодзасов 1990: 345-346]",,budu1248
1077,Lezgic,Budukh,ɡ,ɡ,consonant,"[Кибрик, Кодзасов 1990: 345-346]",,budu1248
1078,Lezgic,Budukh,ɢ,ɢ,consonant,"[Кибрик, Кодзасов 1990: 345-346]","ɢ и q̄ находятся в дополнительном распределении: ɢ в начале слова, q̄ --- в интервокальной позиции",budu1248
1079,Lezgic,Budukh,ɣ,ɡ̌,consonant,"[Кибрик, Кодзасов 1990: 345-346]",,budu1248
1080,Lezgic,Budukh,h,h,consonant,"[Кибрик, Кодзасов 1990: 345-346]",,budu1248
1081,Lezgic,Budukh,ʜ,ʜ,consonant,"[Кибрик, Кодзасов 1990: 345-346]",,budu1248
1082,Lezgic,Budukh,j,j,consonant,"[Кибрик, Кодзасов 1990: 345-346]",,budu1248
1083,Lezgic,Budukh,k',k',consonant,"[Кибрик, Кодзасов 1990: 345-346]",,budu1248
1084,Lezgic,Budukh,kʰ,k,consonant,"[Кибрик, Кодзасов 1990: 345-346]",,budu1248
1085,Lezgic,Budukh,l,l,consonant,"[Кибрик, Кодзасов 1990: 345-346]",,budu1248
